url,price,type,available_from,payment_method,size_sqm,has_maid,is_studio,bedrooms_count,bathrooms_count,governorate,city
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-city-gate-7788133.html,22000000.0,Townhouse,2025-08-21,Cash,400.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-swan-lake-residence-7850992.html,1800000.0,Apartment,2025-09-02,Cash,130.0,Yes,No,2.0,1.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-al-alamein-mazarine-7735468.html,46000000.0,Villa,2025-08-12,Cash,513.0,No,No,5.0,4.0,North Coast,Al Alamein
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-6th-district-zayed-dunes-7839409.html,10000000.0,Apartment,2025-08-31,Cash,198.0,No,No,3.0,2.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-north-coast-ras-al-hekma-mountain-view-7817157.html,13200000.0,Twin House,2025-08-26,Cash,155.0,Yes,No,4.0,4.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-hay-el-maadi-maadi-cornish-el-nile-st-7843794.html,4500000.0,Apartment,2025-09-01,Cash,125.0,No,No,2.0,1.0,Cairo,Hay El Maadi
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-district-5-7837821.html,15300000.0,Apartment,2025-08-31,Cash,149.0,No,No,2.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-giza-6-october-city-cairo-alexandria-desert-road-new-giza-7842631.html,25000000.0,Townhouse,2025-08-26,Cash,324.0,No,No,3.0,4.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-ext-north-inves-area-bellagio-7787941.html,41000000.0,Villa,2025-07-14,Cash,850.0,Yes,No,5.0,5.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-madinaty-7680660.html,6850000.0,Apartment,2025-08-03,Cash,137.0,No,No,3.0,2.0,Cairo,Madinaty
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-cairo-el-nozha-el-hegaz-square-abd-al-hamid-badawy-st-7838717.html,8500000.0,Duplex,2025-09-01,Cash,170.0,No,No,4.0,2.0,Cairo,El Nozha
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-al-rehab-el-rehab-extension-7561785.html,6700000.0,Apartment,2025-07-13,Cash,119.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-district-5-7839484.html,20615990.0,Apartment,2025-08-24,Cash,209.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-new-zayed-city-dejoya-residence-7855561.html,3000000.0,Apartment,2025-09-02,Cash,135.0,No,No,3.0,3.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-amwaj-7782691.html,7800000.0,Chalet,2025-08-20,Cash,130.0,No,No,2.0,2.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-al-rehab-el-rehab-extension-7852096.html,51000000.0,Villa,2025-09-02,Cash,376.0,Yes,No,3.0,5.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-ras-al-hekma-june-7769831.html,20000000.0,Villa,2025-08-18,Cash,221.0,Yes,No,3.0,3.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/whole-building-for-sale-giza-6-october-city-west-somid-west-somid-road-7836938.html,24000000.0,Whole Building,2025-07-16,Cash,1200.0,Yes,No,7.0,7.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-alexandria-hay-sharq-san-stefano-abdel-kader-abdel-razek-st-7839670.html,5800000.0,Apartment,2025-08-31,Cash,165.0,No,No,2.0,2.0,Alexandria,Hay Sharq
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-suez-al-ain-al-sokhna-telal-al-sokhna-7836775.html,10000000.0,Twin House,2025-08-30,Cash,140.0,Yes,No,3.0,4.0,Suez,Al Ain Al Sokhna
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-hyde-park-7776245.html,18900000.0,Townhouse,2025-08-19,Cash,270.0,No,No,3.0,4.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-alexandria-hay-sharq-smouha-al-nasr-st-7853090.html,4100000.0,Apartment,2025-09-02,Cash,143.0,No,No,3.0,2.0,Alexandria,Hay Sharq
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-badr-city-el-motamayez-district-7841101.html,1550000.0,Apartment,2025-08-31,Cash,145.0,No,No,3.0,2.0,Cairo,Badr City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-cairo-alexandria-desert-road-wadi-al-nakhil-7837995.html,15000000.0,Villa,2025-08-31,Cash,360.0,No,No,3.0,4.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-suez-al-ain-al-sokhna-telal-al-sokhna-7513612.html,23500000.0,Villa,2025-08-11,Cash,280.0,Yes,No,6.0,5.0,Suez,Al Ain Al Sokhna
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-the-square-7842446.html,7585000.0,Apartment,2025-08-31,Cash,185.0,No,No,3.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-al-wahat-road-palm-hills-golf-extension-7849837.html,40000000.0,Villa,2025-09-02,Cash,385.0,Yes,No,5.0,7.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7421604.html,5500000.0,Penthouse,2025-06-16,Cash,155.0,No,No,3.0,4.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-giza-6-october-city-cairo-alexandria-desert-road-the-crown-7797983.html,11772096.0,Penthouse,2025-08-23,Cash,272.0,Yes,No,4.0,5.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-lake-view-residence-7843607.html,14000000.0,Apartment,2025-09-01,Cash,144.0,No,No,2.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-seashell-7844479.html,8000000.0,Chalet,2025-08-13,Cash,146.0,Yes,No,3.0,2.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-el-patio-oro-7841746.html,12500000.0,Apartment,2025-08-31,Cash,230.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-2nd-district-7684187.html,2300000.0,Apartment,2025-08-04,Cash,110.0,No,No,2.0,2.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-9th-district-neighborhood-f-7783091.html,2625000.0,Apartment,2025-06-16,Cash,175.0,No,No,3.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-hyde-park-7840700.html,22000000.0,Townhouse,2025-08-31,Cash,234.0,Yes,No,3.0,4.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-madinaty-7830585.html,12500000.0,Apartment,2025-08-28,Cash,200.0,No,No,4.0,3.0,Cairo,Madinaty
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7850720.html,5125000.0,Apartment,2025-09-02,Cash,125.0,No,No,2.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-the-square-7826573.html,4500000.0,Apartment,2025-08-28,Cash,140.0,No,No,2.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-north-coast-qesm-ad-dabaah-mountain-view-7843063.html,16000000.0,Twin House,2025-09-01,Cash,200.0,No,No,4.0,4.0,North Coast,Qesm Ad Dabaah
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-cairo-shorouk-city-el-shorouk-compounds-al-burouj-compound-7848235.html,9500000.0,Duplex,2025-09-01,Cash,275.0,Yes,No,4.0,3.0,Cairo,Shorouk City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-allegria-7851329.html,17000000.0,Apartment,2025-09-02,Cash,160.0,No,No,3.0,3.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-south-investors-area-galleria-moon-valley-7855325.html,7000000.0,Apartment,2025-09-02,Cash,128.0,No,No,2.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-6-october-compounds-mountain-view-icity-october-7848269.html,5150000.0,Apartment,2025-09-01,Cash,130.0,Yes,No,2.0,2.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-mostakbal-city-compounds-sarai-7772787.html,5100000.0,Apartment,2025-08-18,Cash,156.0,Yes,No,3.0,3.0,Cairo,Mostakbal City - Future City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7819691.html,6500000.0,Apartment,2025-08-27,Cash,155.0,Yes,No,3.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-90-street-dyar-compound-7732091.html,36500000.0,Villa,2025-08-12,Cash,705.0,Yes,No,7.0,7.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-villette-7840461.html,11450000.0,Apartment,2025-08-05,Cash,184.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-hay-el-haram-faisal-el-mariouteya-al-lebeny-axis-7708341.html,940000.0,Apartment,2025-08-07,Cash,195.0,No,No,3.0,2.0,Giza,Hay El Haram
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-suez-al-ain-al-sokhna-porto-sokhna-hawaiian-7795013.html,1950000.0,Chalet,2025-08-22,Cash,100.0,No,No,2.0,2.0,Suez,Al Ain Al Sokhna
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-les-rois-7853321.html,35000000.0,Villa,2025-06-12,Cash,500.0,Yes,No,6.0,7.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-telal-alamein-7853634.html,14500000.0,Chalet,2025-09-02,Cash,110.0,No,No,3.0,2.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-north-coast-sidi-abdel-rahman-marassi-7838744.html,45000000.0,Twin House,2025-08-31,Cash,417.0,Yes,No,4.0,4.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/ivilla-for-sale-giza-6-october-city-6-october-compounds-mountain-view-icity-october-7847644.html,6000000.0,iVilla,2025-09-01,Cash,180.0,Yes,No,3.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-zed-east-7846396.html,5000000.0,Duplex,2025-09-01,Cash,215.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-al-alamein-marina-marina-1-7844491.html,3000000.0,Chalet,2025-09-01,Cash,133.0,No,No,2.0,2.0,North Coast,Al Alamein
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-cairo-new-cairo-city-el-banafseg-el-banafseg-10-7835496.html,12000000.0,Duplex,2025-08-30,Cash,300.0,No,No,4.0,5.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-ad-dabaah-soul-north-coast-7841535.html,63555000.0,Villa,2025-08-31,Cash,429.0,Yes,No,5.0,6.0,North Coast,Qesm Ad Dabaah
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-red-sea-hurghada-hurghada-resorts-florenza-khamsin-resort-7530232.html,2950000.0,Apartment,2025-07-07,Cash,76.0,No,No,1.0,1.0,Red Sea,Hurghada
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-gaia-7854567.html,9000000.0,Chalet,2025-09-02,Cash,150.0,No,No,3.0,2.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-beverly-hills-7621489.html,21000000.0,Duplex,2025-07-23,Cash,500.0,No,No,4.0,4.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-badya-palm-hills-7823124.html,11169606.0,Villa,2025-08-27,Cash,401.0,Yes,No,4.0,4.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-jefaira-7720847.html,3000000.0,Chalet,2025-08-11,Cash,122.0,No,No,2.0,2.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-mostakbal-city-compounds-capital-gardens-palm-hills-7850900.html,6000000.0,Apartment,2025-09-02,Cash,208.0,No,No,3.0,4.0,Cairo,Mostakbal City - Future City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-1st-settlement-swan-lake-katameya-7710095.html,72000000.0,Villa,2025-08-08,Cash,850.0,Yes,No,5.0,5.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-6-october-compounds-tala-7752061.html,5700000.0,Apartment,2025-08-14,Cash,135.0,No,No,2.0,2.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7807526.html,19000000.0,Chalet,,Cash,151.0,No,No,3.0,3.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7833247.html,5000000.0,Apartment,2025-08-13,Cash,110.0,Yes,No,2.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-6-october-compounds-mountain-view-icity-october-7834552.html,4500000.0,Apartment,2025-08-28,Cash,140.0,No,No,3.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-north-coast-qesm-ad-dabaah-swan-lake-north-coast-7748183.html,31000000.0,Twin House,2025-08-15,Cash,265.0,Yes,No,4.0,5.0,North Coast,Qesm Ad Dabaah
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-17th-district-beverly-hills-road-7852548.html,14500000.0,Apartment,2025-09-02,Cash,152.0,Yes,No,3.0,3.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-alexandria-hay-sharq-smouha-sky-line-7852014.html,9000000.0,Apartment,2025-09-02,Cash,173.0,No,No,3.0,3.0,Alexandria,Hay Sharq
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-south-investors-area-galleria-moon-valley-7845694.html,15750000.0,Apartment,2025-09-01,Cash,200.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-north-coast-al-alamein-latin-district-7808146.html,2520000.0,Apartment,2025-08-25,Cash,144.0,No,No,3.0,3.0,North Coast,Al Alamein
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-swan-lake-residence-7853476.html,8700000.0,Apartment,2025-08-14,Cash,151.0,Yes,No,3.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-arabella-7843378.html,6100000.0,Apartment,2025-09-01,Cash,160.0,No,No,3.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-suez-al-ain-al-sokhna-la-vista-la-vista-topaz-7819942.html,8700000.0,Chalet,2025-08-27,Cash,190.0,No,No,4.0,3.0,Suez,Al Ain Al Sokhna
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-ad-dabaah-hacienda-waters-7851567.html,14000000.0,Chalet,2025-09-02,Cash,107.0,No,No,2.0,2.0,North Coast,Qesm Ad Dabaah
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-the-square-7490358.html,8720000.0,Apartment,2025-06-29,Cash,165.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-alexandria-hay-than-el-montazah-el-mandara-7704219.html,6200000.0,Apartment,2025-08-07,Cash,180.0,No,No,3.0,2.0,Alexandria,Hay Than El Montazah
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-trio-7746301.html,12300000.0,Duplex,2025-05-20,Cash,216.0,No,No,3.0,4.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-giza-sheikh-zayed-city-6th-district-zayed-dunes-7810754.html,8000000.0,Penthouse,2025-08-25,Cash,154.0,No,No,4.0,3.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-6-october-compounds-badya-palm-hills-7819853.html,3700000.0,Apartment,2025-08-27,Cash,131.0,Yes,No,2.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-soleya-7807175.html,20000000.0,Villa,2025-08-21,Cash,420.0,Yes,No,6.0,6.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-seashore-7793265.html,6065000.0,Chalet,2025-08-21,Cash,67.0,No,No,1.0,1.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-giza-6-october-city-6-october-compounds-tala-7836560.html,6800000.0,Penthouse,2025-08-31,Cash,234.0,No,No,4.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-salt-7695450.html,8750000.0,Chalet,2025-08-06,Cash,95.0,No,No,2.0,2.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-6-october-compounds-badya-palm-hills-7838594.html,5029750.0,Apartment,2025-08-28,Cash,121.0,No,No,2.0,2.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mivida-7852176.html,47000000.0,Villa,2025-09-02,Cash,121.0,Yes,No,2.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7625015.html,27500000.0,Chalet,2025-07-23,Cash,146.0,Yes,No,3.0,3.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-abou-el-houl-mohamed-naguib-axis-7661753.html,2950000.0,Apartment,2025-07-30,Cash,125.0,No,No,2.0,1.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-al-alamein-marina-marina-7-7845276.html,35000000.0,Villa,2025-09-01,Cash,1100.0,No,No,4.0,3.0,North Coast,Al Alamein
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-seashell-7842776.html,25700000.0,Chalet,2025-09-01,Cash,305.0,No,No,4.0,5.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-zamalek-mohamed-mazhar-st-7781557.html,18600000.0,Apartment,2025-08-20,Cash,250.0,Yes,No,3.0,3.0,Cairo,Zamalek
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-heneish-beit-al-bahr-7827503.html,65000000.0,Villa,2025-08-28,Cash,520.0,Yes,No,3.0,3.0,North Coast,Sidi Heneish
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-north-coast-sidi-abdel-rahman-marassi-7834771.html,7500000.0,Penthouse,2025-08-30,Cash,185.0,No,No,3.0,2.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-new-zayed-city-vye-sodic-7853302.html,8885000.0,Apartment,2025-09-02,Cash,158.0,No,No,3.0,2.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-26th-of-july-corridor-joya-7794417.html,2782960.0,Apartment,2025-08-21,Cash,225.0,Yes,No,4.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-north-coast-ras-al-hekma-mountain-view-7849423.html,15500000.0,Twin House,2025-09-02,Cash,155.0,No,No,3.0,3.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-villette-7792708.html,12500000.0,Apartment,2025-08-21,Cash,190.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-taj-city-7825719.html,10500000.0,Twin House,2025-08-27,Cash,200.0,Yes,No,4.0,5.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-el-koronfel-7845612.html,4500000.0,Apartment,2025-09-01,Cash,130.0,No,No,3.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-south-investors-area-galleria-moon-valley-7837486.html,4500000.0,Apartment,2025-08-31,Cash,128.0,No,No,2.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-shorouk-city-el-shorouk-compounds-al-burouj-compound-7853700.html,10100000.0,Villa,2025-07-28,Cash,163.0,No,No,3.0,3.0,Cairo,Shorouk City
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-cairo-shorouk-city-2nd-district-west-2nd-neighborhood-7826791.html,4100000.0,Penthouse,2025-08-28,Cash,300.0,No,No,3.0,1.0,Cairo,Shorouk City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-eastown-7836820.html,13000000.0,Apartment,2025-08-31,Cash,189.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-hadayek-el-ahram-gate-4-mena-7815634.html,10000000.0,Apartment,2025-08-26,Cash,570.0,No,No,5.0,5.0,Giza,Hadayek El Ahram
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-nasr-city-9th-zone-mahdy-arafa-st-7148996.html,6500000.0,Apartment,2025-04-20,Cash,270.0,No,No,3.0,3.0,Cairo,Nasr City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-district-3-street17-7839859.html,7500000.0,Apartment,2025-05-31,Cash,240.0,No,No,3.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/land-for-sale-giza-sheikh-zayed-city-new-zayed-city-7821471.html,130200000.0,Land,2025-08-27,Cash,21000.0,No,No,,,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-al-khamayel-city-7686607.html,4100000.0,Apartment,2025-08-04,Cash,150.0,No,No,2.0,2.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-ext-north-inves-area-dyar-7836633.html,58000000.0,Villa,2025-08-31,Cash,1150.0,Yes,No,6.0,7.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-gaia-7845809.html,8400000.0,Chalet,2025-09-01,Cash,144.0,Yes,No,2.0,2.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-hyde-park-7666528.html,12000000.0,Penthouse,2025-07-31,Cash,166.0,No,No,3.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7839887.html,5000000.0,Apartment,2025-08-28,Cash,165.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-cairo-new-cairo-city-the-1st-settlement-creek-town-7808809.html,13495750.0,Townhouse,2025-08-25,Cash,210.0,No,No,3.0,4.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-allegria-7777267.html,65600000.0,Villa,2025-08-19,Cash,350.0,Yes,No,4.0,5.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-mokattam-uptown-cairo-the-fourteen-golf-residences-7672577.html,12000000.0,Apartment,2025-08-02,Cash,160.0,No,No,2.0,2.0,Cairo,Mokattam
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-north-coast-ras-al-hekma-mountain-view-7838327.html,6200000.0,Penthouse,2025-08-31,Cash,110.0,No,No,2.0,2.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-el-nozha-el-hegaz-square-mohamed-farid-st-7308462.html,9500000.0,Apartment,2025-05-21,Cash,280.0,No,No,3.0,2.0,Cairo,El Nozha
